grade,folder,standard_id,question_id,type,expected_path,imagen_brief
4th,4th-grade,RL.4.7,RL.4.7-Q5,multiple_choice,images/4th-grade/RL.4.7/RL.4.7-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Imagine reading a book where a wizard's tower is described as being made of smooth, black stone, reaching high into the clouds, with a giant, glowing crystal at the very top. If the movie adaptation of this story shows t. Standard RL.4.7."
4th,4th-grade,RL.4.9,RL.4.9-Q2,multiple_choice,images/4th-grade/RL.4.9/RL.4.9-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Imagine you read two flood myths. In the first myth, a powerful god sends the flood because people have become unkind. In the second myth, the flood happens because a giant river overflows for many years without stopping. Standard RL.4.9."
4th,4th-grade,RL.4.9,RL.4.9-Q3,multiple_choice,images/4th-grade/RL.4.9/RL.4.9-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: In a European fairy tale, a small fox uses its wits to outsmart a much larger, stronger animal. In a West African folktale, Anansi the spider, who is not very big, uses clever plans to trick powerful creatures. What main. Standard RL.4.9."
4th,4th-grade,RL.4.9,RL.4.9-Q4,multiple_choice,images/4th-grade/RL.4.9/RL.4.9-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Imagine you have read two stories from different cultures that both share the theme of 'courage.' What would be the *best* way to compare *how* each story shows courage?. Standard RL.4.9."
4th,4th-grade,RI.4.1,RI.4.1-Q5,multiple_choice,images/4th-grade/RI.4.1/RI.4.1-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the passage below. After reading, what can you infer about Maya?. Standard RI.4.1."
4th,4th-grade,RI.4.2,RI.4.2-Q3,multiple_choice,images/4th-grade/RI.4.2/RI.4.2-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the passage about bees, then answer the question. ""Bees are amazing insects that play a super important role in nature. They are known for making honey, which is a sweet food that humans and other animals love to ea. Standard RI.4.2."
4th,4th-grade,RI.4.4,RI.4.4-Q6,tap_to_pair,images/4th-grade/RI.4.4/RI.4.4-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each word to its meaning!. Standard RI.4.4."
4th,4th-grade,RI.4.5,RI.4.5-Q5,multiple_choice,images/4th-grade/RI.4.5/RI.4.5-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: A science article describes how a tiny seed grows into a big oak tree. It explains what happens first, then next, and finally, what the tree looks like when it's fully grown. What is the overall structure of this article. Standard RI.4.5."
4th,4th-grade,RI.4.5,RI.4.5-Q6,category_sort,images/4th-grade/RI.4.5/RI.4.5-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Sort each passage description into its text structure!. Standard RI.4.5."
4th,4th-grade,RI.4.5,RI.4.5-Q7,multiple_choice,images/4th-grade/RI.4.5/RI.4.5-Q7.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Rising ocean temperatures have caused many coral reefs to bleach. Because the coral loses the algae it depends on for food, it turns white and can eventually die. As a result, thousands of species that rely on coral reef. Standard RI.4.5."
4th,4th-grade,RI.4.5,RI.4.5-Q8,tap_to_pair,images/4th-grade/RI.4.5/RI.4.5-Q8.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each signal word to the text structure it belongs to!. Standard RI.4.5."
4th,4th-grade,RI.4.5,RI.4.5-Q9,missing_word,images/4th-grade/RI.4.5/RI.4.5-Q9.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Pick the right text structure name to fill the blank.. Standard RI.4.5."
4th,4th-grade,RI.4.5,RI.4.5-Q10,multiple_choice,images/4th-grade/RI.4.5/RI.4.5-Q10.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Overfishing threatens many ocean species. In some areas, fish populations have dropped by more than half. To address this, several countries have created marine protected areas where fishing is limited. These zones have . Standard RI.4.5."
4th,4th-grade,RI.4.5,RI.4.5-Q11,multiple_choice,images/4th-grade/RI.4.5/RI.4.5-Q11.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: In 1960, Jacques Piccard and Don Walsh descended to the deepest point in the ocean — the Mariana Trench. Decades later, in 2012, filmmaker James Cameron made the journey alone. Then in 2019, explorer Victor Vescovo reach. Standard RI.4.5."
4th,4th-grade,RI.4.5,RI.4.5-Q12,sentence_build,images/4th-grade/RI.4.5/RI.4.5-Q12.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Put in order from first to last: how a coral reef forms.. Standard RI.4.5."
4th,4th-grade,RI.4.6,RI.4.6-Q1,multiple_choice,images/4th-grade/RI.4.6/RI.4.6-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: When comparing a firsthand account and a secondhand account of the same event, what is one important difference you would expect to find?. Standard RI.4.6."
4th,4th-grade,RI.4.6,RI.4.6-Q4,multiple_choice,images/4th-grade/RI.4.6/RI.4.6-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read Account A and Account B. Which statement correctly describes how these two accounts tell about the earthquake?Account A: ""I could feel the ground shaking under my feet. Dust filled the air and I couldn't see.""Accoun. Standard RI.4.6."
4th,4th-grade,RI.4.7,RI.4.7-Q1,multiple_choice,images/4th-grade/RI.4.7/RI.4.7-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: A bar graph shows that the school recycled 200 pounds in January, 350 in February, and 500 in March. What trend does the graph show?. Standard RI.4.7."
4th,4th-grade,RI.4.7,RI.4.7-Q5,multiple_choice,images/4th-grade/RI.4.7/RI.4.7-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: A teacher made a bar graph to show the favorite ice cream flavors of her students. The graph shows that the bar for 'Chocolate' is the tallest, while the bar for 'Vanilla' is the shortest of all the flavors listed. What . Standard RI.4.7."
4th,4th-grade,RI.4.8,RI.4.8-Q2,multiple_choice,images/4th-grade/RI.4.8/RI.4.8-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: In a text, an author writes: 'Recess actually helps students learn and focus better in class. For example, some schools have seen that students who get a good break outside perform 20% better on their math and reading te. Standard RI.4.8."
4th,4th-grade,RI.4.9,RI.4.9-Q3,multiple_choice,images/4th-grade/RI.4.9/RI.4.9-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the two texts about butterflies and moths.. Standard RI.4.9."
4th,4th-grade,RF.4.3,RF.4.3-Q5,multiple_choice,images/4th-grade/RF.4.3/RF.4.3-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Maria likes to write stories, but she wants to use a different name so no one knows she wrote them. If Maria chooses a pseudonym, which kind of name will she use?. Standard RF.4.3."
4th,4th-grade,RF.4.3a,RF.4.3a-Q4,multiple_choice,images/4th-grade/RF.4.3a/RF.4.3a-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which option shows the correct way to break the word ""extraordinary"" into its syllables?. Standard RF.4.3a."
4th,4th-grade,RF.4.4,RF.4.4-Q2,multiple_choice,images/4th-grade/RF.4.4/RF.4.4-Q2.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: When you read a story out loud, what helps you and others best understand what is happening?. Standard RF.4.4."
4th,4th-grade,RF.4.4,RF.4.4-Q4,multiple_choice,images/4th-grade/RF.4.4/RF.4.4-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Imagine a student is reading a story aloud to the class. Which description below shows the student reading with good fluency, making the story clear and easy to understand?. Standard RF.4.4."
4th,4th-grade,RF.4.4,RF.4.4-Q5,multiple_choice,images/4th-grade/RF.4.4/RF.4.4-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: You are reading a book, and suddenly you realize that the words you just read don't make sense in your mind. What is the most helpful thing to do so you can understand the story?. Standard RF.4.4."
4th,4th-grade,L.4.4a,L.4.4a-Q6,tap_to_pair,images/4th-grade/L.4.4a/L.4.4a-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each word to its meaning!. Standard L.4.4a."
4th,4th-grade,L.4.4b,L.4.4b-Q4,multiple_choice,images/4th-grade/L.4.4b/L.4.4b-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Using the prefix **micro-** as a clue, what does a **microscope** help you see?. Standard L.4.4b."
4th,4th-grade,L.4.4b,L.4.4b-Q6,tap_to_pair,images/4th-grade/L.4.4b/L.4.4b-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each word to its root meaning!. Standard L.4.4b."
4th,4th-grade,L.4.4c,L.4.4c-Q3,multiple_choice,images/4th-grade/L.4.4c/L.4.4c-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Read the dictionary entry for ""lumber"":. Standard L.4.4c."
4th,4th-grade,L.4.4c,L.4.4c-Q5,multiple_choice,images/4th-grade/L.4.4c/L.4.4c-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Based on the sentence, which dictionary entry best clarifies the precise meaning of the word ""meander""?""The river did not flow in a straight line; instead, it began to meander through the valley."". Standard L.4.4c."
4th,4th-grade,L.4.5a,L.4.5a-Q5,multiple_choice,images/4th-grade/L.4.5a/L.4.5a-Q5.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: What does the simile ""Her laughter was like music to his ears"" mean?. Standard L.4.5a."
4th,4th-grade,L.4.5a,L.4.5a-Q6,tap_to_pair,images/4th-grade/L.4.5a/L.4.5a-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each simile or metaphor to its meaning!. Standard L.4.5a."
4th,4th-grade,L.4.5b,L.4.5b-Q6,tap_to_pair,images/4th-grade/L.4.5b/L.4.5b-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each idiom or proverb to its meaning!. Standard L.4.5b."
4th,4th-grade,L.4.5c,L.4.5c-Q6,tap_to_pair,images/4th-grade/L.4.5c/L.4.5c-Q6.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Match each word to its synonym or antonym!. Standard L.4.5c."
4th,4th-grade,L.4.1,L.4.1-Q1,multiple_choice,images/4th-grade/L.4.1/L.4.1-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: The children played with ___ toys in the park.. Standard L.4.1."
4th,4th-grade,L.4.1,L.4.1-Q3,multiple_choice,images/4th-grade/L.4.1/L.4.1-Q3.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which word best completes the sentence to show where the puppy hid? ""The puppy hid _______ the bed when it heard the thunder."". Standard L.4.1."
4th,4th-grade,L.4.1,L.4.1-Q4,multiple_choice,images/4th-grade/L.4.1/L.4.1-Q4.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Which sentence correctly combines these two ideas: ""The cat stretched. It jumped onto the couch."". Standard L.4.1."
4th,4th-grade,L.4.2,L.4.2-Q1,multiple_choice,images/4th-grade/L.4.2/L.4.2-Q1.png,"Bright 2D cartoon illustration, bold clean outlines, vibrant saturated colors. Scene: Where should a comma be placed in this sentence? ""The cat stretched lazily ___ and then it jumped onto the couch."". Standard L.4.2."
